origin_id,destination_id,distance,minfare,maxfare,price,demand,elasticity
2,13,6179,(y:185)(p:556)(j:927)(f:1854),(y:2236)(p:4708)(j:7180)(f:13360),(y:1257)(p:2736)(j:5921)(f:7894),(y:3311)(p:772)(j:520)(f:520),
2,14,6611,(y:198)(p:595)(j:992)(f:1983),(y:2322)(p:4967)(j:7611)(f:14222),(y:1611)(p:2917)(j:5062)(f:6750),(y:4093)(p:794)(j:429)(f:429),
2,15,5728,(y:172)(p:516)(j:859)(f:1719),(y:2146)(p:4437)(j:6729)(f:12458),(y:969)(p:2546)(j:6438)(f:8584),(y:1698)(p:478)(j:376)(f:376),
2,16,4184,(y:126)(p:377)(j:628)(f:1255),(y:1837)(p:3510)(j:5184)(f:9368),(y:1031)(p:1897)(j:3374)(f:4499),(y:3540)(p:698)(j:386)(f:386),
2,17,4427,(y:133)(p:398)(j:664)(f:1328),(y:1886)(p:3657)(j:5428)(f:9855),(y:761)(p:2000)(j:5056)(f:6741),(y:5)(p:1)(j:1)(f:1),
2,18,2721,(y:82)(p:245)(j:408)(f:816),(y:1544)(p:2633)(j:3721)(f:6442),(y:625)(p:1283)(j:2612)(f:3482),(y:3846)(p:845)(j:535)(f:535),
2,19,3154,(y:95)(p:284)(j:473)(f:946),(y:1631)(p:2893)(j:4155)(f:7309),(y:612)(p:1465)(j:3453)(f:4604),(y:3210)(p:823)(j:604)(f:604),
2,20,9060,(y:272)(p:815)(j:1359)(f:2718),(y:2812)(p:6436)(j:10060)(f:19120),(y:2015)(p:3945)(j:7609)(f:10145),(y:3924)(p:823)(j:494)(f:494),
2,21,8754,(y:263)(p:788)(j:1313)(f:2626),(y:2751)(p:6253)(j:9754)(f:18508),(y:1967)(p:3817)(j:7279)(f:9706),(y:1715)(p:357)(j:212)(f:212),
2,22,8759,(y:263)(p:788)(j:1314)(f:2628),(y:2752)(p:6256)(j:9759)(f:18519),(y:1631)(p:3819)(j:8838)(f:11784),(y:1630)(p:409)(j:294)(f:294),
2,23,8932,(y:268)(p:804)(j:1340)(f:2680),(y:2787)(p:6360)(j:9933)(f:18865),(y:2096)(p:3892)(j:7005)(f:9340),(y:1598)(p:318)(j:178)(f:178),
2,24,9216,(y:276)(p:829)(j:1382)(f:2765),(y:2843)(p:6530)(j:10216)(f:19432),(y:2235)(p:4011)(j:6876)(f:9168),(y:3898)(p:750)(j:400)(f:400),
2,25,8424,(y:253)(p:758)(j:1264)(f:2527),(y:2685)(p:6054)(j:9424)(f:17848),(y:1827)(p:3678)(j:7330)(f:9773),(y:3749)(p:809)(j:501)(f:501),
2,26,8135,(y:244)(p:732)(j:1220)(f:2441),(y:2627)(p:5881)(j:9136)(f:17271),(y:1635)(p:3557)(j:7698)(f:10264),(y:3468)(p:809)(j:544)(f:544),
2,27,9568,(y:287)(p:861)(j:1435)(f:2870),(y:2914)(p:6741)(j:10568)(f:20136),(y:1757)(p:4159)(j:9713)(f:12951),(y:3391)(p:860)(j:625)(f:625),
2,28,9381,(y:281)(p:844)(j:1407)(f:2814),(y:2876)(p:6629)(j:10381)(f:19763),(y:1724)(p:4080)(j:9530)(f:12707),(y:2898)(p:735)(j:534)(f:534),
2,29,9242,(y:277)(p:832)(j:1386)(f:2773),(y:2848)(p:6545)(j:10242)(f:19485),(y:2091)(p:4022)(j:7584)(f:10112),(y:1556)(p:321)(j:188)(f:188),
2,30,2997,(y:90)(p:270)(j:450)(f:899),(y:1599)(p:2798)(j:3997)(f:6995),(y:539)(p:1399)(j:3507)(f:4676),(y:1282)(p:356)(j:278)(f:278),
2,31,5280,(y:158)(p:475)(j:792)(f:1584),(y:2056)(p:4168)(j:6280)(f:11561),(y:1029)(p:2358)(j:5355)(f:7141),(y:1766)(p:434)(j:306)(f:306),
2,32,9405,(y:282)(p:846)(j:1411)(f:2822),(y:2881)(p:6643)(j:10405)(f:19810),(y:1861)(p:4090)(j:8940)(f:11920),(y:1842)(p:434)(j:295)(f:295),
2,33,2445,(y:73)(p:220)(j:367)(f:734),(y:1489)(p:2468)(j:3446)(f:5892),(y:461)(p:1167)(j:2877)(f:3835),(y:1205)(p:327)(j:251)(f:251),
2,34,6585,(y:198)(p:593)(j:988)(f:1976),(y:2317)(p:4951)(j:7585)(f:14170),(y:1201)(p:2906)(j:6911)(f:9215),(y:1460)(p:379)(j:280)(f:280),
2,35,10421,(y:313)(p:938)(j:1563)(f:3126),(y:3084)(p:7253)(j:11421)(f:21842),(y:2370)(p:4517)(j:8421)(f:11228),(y:1890)(p:386)(j:224)(f:224),
2,36,3664,(y:110)(p:330)(j:550)(f:1099),(y:1733)(p:3199)(j:4665)(f:8330),(y:842)(p:1679)(j:3310)(f:4414),(y:3165)(p:676)(j:415)(f:415),
2,37,9011,(y:270)(p:811)(j:1352)(f:2704),(y:2802)(p:6407)(j:10012)(f:19024),(y:1658)(p:3925)(j:9168)(f:12224),(y:3101)(p:786)(j:571)(f:571),
2,38,9214,(y:276)(p:829)(j:1382)(f:2764),(y:2843)(p:6529)(j:10214)(f:19429),(y:2234)(p:4010)(j:6874)(f:9166),(y:4013)(p:772)(j:412)(f:412),
2,39,2377,(y:71)(p:214)(j:357)(f:713),(y:1475)(p:2426)(j:3377)(f:5755),(y:444)(p:1138)(j:2830)(f:3773),(y:3103)(p:853)(j:659)(f:659),
2,40,8020,(y:241)(p:722)(j:1203)(f:2406),(y:2604)(p:5812)(j:9020)(f:17041),(y:1857)(p:3509)(j:6466)(f:8621),(y:3050)(p:617)(j:354)(f:354),
2,41,9083,(y:272)(p:817)(j:1362)(f:2725),(y:2817)(p:6450)(j:10083)(f:19166),(y:1561)(p:3955)(j:9746)(f:12995),(y:2761)(p:750)(j:575)(f:575),
2,42,8521,(y:256)(p:767)(j:1278)(f:2557),(y:2704)(p:6113)(j:9522)(f:18044),(y:1813)(p:3719)(j:7571)(f:10095),(y:3511)(p:772)(j:489)(f:489),
2,43,9073,(y:272)(p:817)(j:1361)(f:2722),(y:2815)(p:6444)(j:10074)(f:19147),(y:1889)(p:3951)(j:8212)(f:10950),(y:2657)(p:595)(j:385)(f:385),
2,44,7194,(y:216)(p:647)(j:1079)(f:2158),(y:2439)(p:5317)(j:8194)(f:15388),(y:1761)(p:3162)(j:5420)(f:7226),(y:3679)(p:707)(j:377)(f:377),
2,45,8159,(y:245)(p:734)(j:1224)(f:2448),(y:2632)(p:5895)(j:9159)(f:17318),(y:1954)(p:3567)(j:6267)(f:8356),(y:872)(p:171)(j:93)(f:93),
2,46,5473,(y:164)(p:493)(j:821)(f:1642),(y:2095)(p:4284)(j:6474)(f:11947),(y:1053)(p:2439)(j:5592)(f:7456),(y:3278)(p:813)(j:580)(f:580),
2,47,5047,(y:151)(p:454)(j:757)(f:1514),(y:2009)(p:4028)(j:6047)(f:11095),(y:955)(p:2260)(j:5278)(f:7038),(y:1508)(p:382)(j:278)(f:278),
2,48,7391,(y:222)(p:665)(j:1109)(f:2217),(y:2478)(p:5435)(j:8391)(f:15783),(y:1702)(p:3244)(j:6048)(f:8065),(y:4103)(p:838)(j:486)(f:486),
2,49,4804,(y:144)(p:432)(j:721)(f:1441),(y:1961)(p:3883)(j:5805)(f:10609),(y:1162)(p:2158)(j:3884)(f:5179),(y:3510)(p:698)(j:391)(f:391),
2,50,4299,(y:129)(p:387)(j:645)(f:1290),(y:1860)(p:3580)(j:5299)(f:9599),(y:858)(p:1946)(j:4378)(f:5837),(y:3480)(p:845)(j:592)(f:592),
2,51,9485,(y:285)(p:854)(j:1423)(f:2846),(y:2897)(p:6691)(j:10485)(f:19970),(y:1627)(p:4124)(j:10162)(f:13549),(y:2599)(p:706)(j:541)(f:541),
2,52,3719,(y:112)(p:335)(j:558)(f:1116),(y:1744)(p:3232)(j:4720)(f:8440),(y:846)(p:1702)(j:3393)(f:4523),(y:2795)(p:603)(j:374)(f:374),
2,53,3546,(y:106)(p:319)(j:532)(f:1064),(y:1709)(p:3128)(j:4546)(f:8092),(y:613)(p:1629)(j:4155)(f:5540),(y:2606)(p:742)(j:589)(f:589),
2,54,3920,(y:118)(p:353)(j:588)(f:1176),(y:1784)(p:3352)(j:4920)(f:8841),(y:722)(p:1787)(j:4326)(f:5768),(y:2411)(p:639)(j:482)(f:482),
2,55,8861,(y:266)(p:798)(j:1329)(f:2659),(y:2772)(p:6317)(j:9862)(f:18723),(y:1901)(p:3862)(j:7779)(f:10372),(y:3747)(p:816)(j:511)(f:511),
2,56,9090,(y:273)(p:818)(j:1364)(f:2727),(y:2818)(p:6454)(j:10090)(f:19181),(y:1948)(p:3958)(j:7972)(f:10630),(y:1913)(p:416)(j:261)(f:261),
2,57,9156,(y:275)(p:824)(j:1373)(f:2747),(y:2831)(p:6494)(j:10156)(f:19313),(y:1536)(p:3986)(j:9993)(f:13324),(y:2591)(p:720)(j:562)(f:562),
2,58,2462,(y:74)(p:222)(j:369)(f:739),(y:1492)(p:2477)(j:3462)(f:5925),(y:605)(p:1174)(j:2239)(f:2986),(y:742)(p:154)(j:92)(f:92),
2,59,6896,(y:207)(p:621)(j:1034)(f:2069),(y:2379)(p:5138)(j:7896)(f:14793),(y:1438)(p:3036)(j:6377)(f:8502),(y:2729)(p:617)(j:403)(f:403),
2,60,8963,(y:269)(p:807)(j:1345)(f:2689),(y:2793)(p:6378)(j:9963)(f:18927),(y:2085)(p:3905)(j:7112)(f:9483),(y:538)(p:108)(j:61)(f:61),
2,61,4594,(y:138)(p:413)(j:689)(f:1378),(y:1919)(p:3757)(j:5594)(f:10189),(y:1067)(p:2070)(j:3947)(f:5263),(y:2181)(p:453)(j:269)(f:269),
2,62,5201,(y:156)(p:468)(j:780)(f:1560),(y:2040)(p:4121)(j:6201)(f:11403),(y:1090)(p:2325)(j:4931)(f:6575),(y:3635)(p:831)(j:548)(f:548),
2,63,5504,(y:165)(p:495)(j:826)(f:1651),(y:2101)(p:4303)(j:6505)(f:12009),(y:1355)(p:2452)(j:4256)(f:5675),(y:976)(p:189)(j:102)(f:102),
2,64,6689,(y:201)(p:602)(j:1003)(f:2007),(y:2338)(p:5014)(j:7690)(f:14379),(y:1561)(p:2950)(j:5436)(f:7248),(y:1955)(p:396)(j:227)(f:227),
2,65,5895,(y:177)(p:531)(j:884)(f:1769),(y:2179)(p:4537)(j:6895)(f:12790),(y:1348)(p:2616)(j:4989)(f:6652),(y:2899)(p:603)(j:358)(f:358),
2,66,4949,(y:148)(p:445)(j:742)(f:1485),(y:1990)(p:3970)(j:5950)(f:10899),(y:917)(p:2219)(j:5278)(f:7037),(y:2948)(p:764)(j:566)(f:566),
2,67,8975,(y:269)(p:808)(j:1346)(f:2693),(y:2795)(p:6385)(j:9975)(f:18951),(y:1833)(p:3910)(j:8294)(f:11059),(y:2509)(p:573)(j:378)(f:378),
2,68,7186,(y:216)(p:647)(j:1078)(f:2156),(y:2437)(p:5312)(j:8187)(f:15374),(y:1496)(p:3159)(j:6633)(f:8844),(y:3866)(p:875)(j:571)(f:571),
2,69,8480,(y:254)(p:763)(j:1272)(f:2544),(y:2696)(p:6088)(j:9480)(f:17960),(y:1701)(p:3702)(j:8011)(f:10682),(y:2775)(p:647)(j:436)(f:436),
2,70,4247,(y:127)(p:382)(j:637)(f:1274),(y:1849)(p:3548)(j:5247)(f:9495),(y:831)(p:1924)(j:4411)(f:5882),(y:2607)(p:647)(j:461)(f:461),
2,71,9746,(y:292)(p:877)(j:1462)(f:2924),(y:2949)(p:6848)(j:10746)(f:20493),(y:2044)(p:4233)(j:8709)(f:11612),(y:2716)(p:603)(j:386)(f:386),
2,72,9262,(y:278)(p:834)(j:1389)(f:2779),(y:2853)(p:6558)(j:10263)(f:19526),(y:1534)(p:4030)(j:10191)(f:13588),(y:824)(p:232)(j:182)(f:182),
2,73,9374,(y:281)(p:844)(j:1406)(f:2812),(y:2875)(p:6625)(j:10374)(f:19748),(y:1988)(p:4077)(j:8300)(f:11067),(y:582)(p:128)(j:81)(f:81),
2,74,9125,(y:274)(p:821)(j:1369)(f:2738),(y:2825)(p:6475)(j:10125)(f:19250),(y:1789)(p:3973)(j:8768)(f:11691),(y:2750)(p:654)(j:449)(f:449),
2,75,6345,(y:190)(p:571)(j:952)(f:1904),(y:2269)(p:4807)(j:7345)(f:13691),(y:1485)(p:2805)(j:5169)(f:6892),(y:1598)(p:323)(j:185)(f:185),
2,76,5115,(y:153)(p:460)(j:767)(f:1535),(y:2023)(p:4069)(j:6116)(f:11231),(y:1275)(p:2289)(j:3923)(f:5231),(y:2351)(p:452)(j:241)(f:241),
2,77,6503,(y:195)(p:585)(j:976)(f:1951),(y:2301)(p:4902)(j:7504)(f:14007),(y:1147)(p:2872)(j:7015)(f:9353),(y:1887)(p:506)(j:385)(f:385),
2,78,2341,(y:70)(p:211)(j:351)(f:702),(y:1468)(p:2405)(j:3341)(f:5683),(y:490)(p:1123)(j:2552)(f:3402),(y:701)(p:172)(j:122)(f:122),
2,79,5567,(y:167)(p:501)(j:835)(f:1670),(y:2114)(p:4341)(j:6568)(f:12135),(y:1254)(p:2478)(j:4833)(f:6444),(y:1663)(p:352)(j:214)(f:214),
2,80,7106,(y:213)(p:640)(j:1066)(f:2132),(y:2421)(p:5264)(j:8107)(f:15213),(y:1320)(p:3125)(j:7299)(f:9731),(y:513)(p:130)(j:95)(f:95),
2,81,7099,(y:213)(p:639)(j:1065)(f:2130),(y:2420)(p:5260)(j:8099)(f:15199),(y:1377)(p:3122)(j:7024)(f:9365),(y:1072)(p:261)(j:182)(f:182),
2,82,6483,(y:195)(p:584)(j:973)(f:1945),(y:2297)(p:4890)(j:7484)(f:13968),(y:1436)(p:2863)(j:5645)(f:7526),(y:1482)(p:317)(j:194)(f:194),
2,83,5244,(y:157)(p:472)(j:787)(f:1573),(y:2049)(p:4146)(j:6244)(f:11488),(y:1207)(p:2343)(j:4468)(f:5957),(y:3571)(p:742)(j:440)(f:440),
2,84,4940,(y:148)(p:445)(j:741)(f:1482),(y:1988)(p:3964)(j:5941)(f:10881),(y:1234)(p:2215)(j:3797)(f:5063),(y:3669)(p:706)(j:376)(f:376),
2,85,2378,(y:71)(p:214)(j:357)(f:714),(y:1476)(p:2427)(j:3379)(f:5757),(y:481)(p:1139)(j:2661)(f:3547),(y:1652)(p:419)(j:304)(f:304),
2,86,2432,(y:73)(p:219)(j:365)(f:730),(y:1487)(p:2460)(j:3433)(f:5866),(y:631)(p:1162)(j:2066)(f:2755),(y:86)(p:17)(j:9)(f:9),
2,87,2403,(y:72)(p:216)(j:361)(f:721),(y:1481)(p:2442)(j:3404)(f:5808),(y:496)(p:1150)(j:2636)(f:3515),(y:267)(p:66)(j:47)(f:47),
2,88,6197,(y:186)(p:558)(j:930)(f:1859),(y:2240)(p:4719)(j:7198)(f:13395),(y:1070)(p:2743)(j:6818)(f:9091),(y:941)(p:258)(j:200)(f:200),
2,89,6075,(y:182)(p:547)(j:911)(f:1823),(y:2215)(p:4645)(j:7075)(f:13151),(y:1325)(p:2692)(j:5422)(f:7229),(y:2224)(p:484)(j:303)(f:303),
2,90,6843,(y:205)(p:616)(j:1026)(f:2053),(y:2369)(p:5106)(j:7843)(f:14686),(y:1217)(p:3014)(j:7298)(f:9731),(y:1849)(p:491)(j:370)(f:370),
2,91,6093,(y:183)(p:548)(j:914)(f:1828),(y:2219)(p:4656)(j:7094)(f:13187),(y:1504)(p:2699)(j:4627)(f:6170),(y:3554)(p:684)(j:365)(f:365),
2,92,6925,(y:208)(p:623)(j:1039)(f:2078),(y:2385)(p:5155)(j:7926)(f:14852),(y:1557)(p:3049)(j:5880)(f:7840),(y:1421)(p:298)(j:179)(f:179),
2,93,7013,(y:210)(p:631)(j:1052)(f:2104),(y:2403)(p:5208)(j:8014)(f:15027),(y:1490)(p:3086)(j:6348)(f:8464),(y:2256)(p:501)(j:320)(f:320),
2,94,6179,(y:185)(p:556)(j:927)(f:1854),(y:2236)(p:4708)(j:7180)(f:13359),(y:1486)(p:2735)(j:4865)(f:6487),(y:162)(p:32)(j:18)(f:18),
2,95,4749,(y:142)(p:427)(j:712)(f:1425),(y:1950)(p:3850)(j:5749)(f:10499),(y:1120)(p:2135)(j:3980)(f:5306),(y:1328)(p:271)(j:157)(f:157),
2,96,4946,(y:148)(p:445)(j:742)(f:1484),(y:1989)(p:3968)(j:5946)(f:10893),(y:1174)(p:2218)(j:4087)(f:5449),(y:711)(p:144)(j:82)(f:82),
2,97,5211,(y:156)(p:469)(j:782)(f:1563),(y:2042)(p:4127)(j:6212)(f:11423),(y:973)(p:2329)(j:5490)(f:7319),(y:583)(p:149)(j:110)(f:110),
2,98,7463,(y:224)(p:672)(j:1120)(f:2239),(y:2493)(p:5478)(j:8464)(f:15927),(y:1536)(p:3275)(j:6947)(f:9263),(y:2365)(p:540)(j:357)(f:357),
2,99,5715,(y:171)(p:514)(j:857)(f:1715),(y:2143)(p:4429)(j:6715)(f:12431),(y:1321)(p:2541)(j:4791)(f:6388),(y:1364)(p:281)(j:165)(f:165),
2,100,5493,(y:165)(p:494)(j:824)(f:1648),(y:2099)(p:4296)(j:6494)(f:11987),(y:1000)(p:2447)(j:5873)(f:7831),(y:261)(p:68)(j:51)(f:51),
2,101,7025,(y:211)(p:632)(j:1054)(f:2108),(y:2405)(p:5215)(j:8026)(f:15051),(y:1177)(p:3091)(j:7815)(f:10420),(y:679)(p:191)(j:150)(f:150),
2,102,4786,(y:144)(p:431)(j:718)(f:1436),(y:1957)(p:3872)(j:5786)(f:10573),(y:1188)(p:2150)(j:3732)(f:4976),(y:3597)(p:698)(j:377)(f:377),
2,103,4835,(y:145)(p:435)(j:725)(f:1451),(y:1967)(p:3901)(j:5836)(f:10671),(y:917)(p:2171)(j:5071)(f:6761),(y:1600)(p:406)(j:295)(f:295),
2,104,5033,(y:151)(p:453)(j:755)(f:1510),(y:2007)(p:4020)(j:6033)(f:11067),(y:1088)(p:2254)(j:4637)(f:6183),(y:1938)(p:430)(j:275)(f:275),
2,105,4968,(y:149)(p:447)(j:745)(f:1491),(y:1994)(p:3981)(j:5969)(f:10938),(y:858)(p:2227)(j:5583)(f:7444),(y:1417)(p:394)(j:307)(f:307),
2,106,7129,(y:214)(p:642)(j:1069)(f:2139),(y:2426)(p:5278)(j:8129)(f:15259),(y:1426)(p:3134)(j:6851)(f:9134),(y:1305)(p:307)(j:209)(f:209),
2,107,7283,(y:219)(p:656)(j:1093)(f:2185),(y:2457)(p:5370)(j:8284)(f:15568),(y:1203)(p:3199)(j:8158)(f:10877),(y:2735)(p:779)(j:618)(f:618),
2,108,5244,(y:157)(p:472)(j:787)(f:1573),(y:2049)(p:4147)(j:6245)(f:11490),(y:1077)(p:2343)(j:5071)(f:6761),(y:1734)(p:404)(j:272)(f:272),
2,109,6952,(y:209)(p:626)(j:1043)(f:2086),(y:2391)(p:5172)(j:7953)(f:14906),(y:1435)(p:3060)(j:6492)(f:8656),(y:1192)(p:272)(j:180)(f:180),
2,110,7014,(y:210)(p:631)(j:1052)(f:2104),(y:2403)(p:5209)(j:8014)(f:15029),(y:1247)(p:3086)(j:7473)(f:9964),(y:865)(p:229)(j:173)(f:173),
2,111,5284,(y:159)(p:476)(j:793)(f:1585),(y:2057)(p:4171)(j:6285)(f:11570),(y:1194)(p:2360)(j:4601)(f:6135),(y:1236)(p:262)(j:159)(f:159),
2,112,7282,(y:218)(p:655)(j:1092)(f:2185),(y:2456)(p:5369)(j:8282)(f:15565),(y:1634)(p:3199)(j:6169)(f:8225),(y:3714)(p:779)(j:467)(f:467),
2,113,6879,(y:206)(p:619)(j:1032)(f:2064),(y:2376)(p:5128)(j:7880)(f:14760),(y:1280)(p:3030)(j:7076)(f:9435),(y:2525)(p:640)(j:465)(f:465),
2,114,6042,(y:181)(p:544)(j:906)(f:1813),(y:2208)(p:4625)(j:7042)(f:13084),(y:1417)(p:2678)(j:4935)(f:6580),(y:3085)(p:624)(j:358)(f:358),
2,115,5843,(y:175)(p:526)(j:877)(f:1753),(y:2169)(p:4506)(j:6844)(f:12687),(y:1409)(p:2594)(j:4614)(f:6152),(y:865)(p:171)(j:94)(f:94),
2,116,6821,(y:205)(p:614)(j:1023)(f:2046),(y:2364)(p:5093)(j:7821)(f:14643),(y:1604)(p:3005)(j:5473)(f:7298),(y:3659)(p:734)(j:416)(f:416),
2,117,5990,(y:180)(p:539)(j:899)(f:1797),(y:2198)(p:4594)(j:6990)(f:12981),(y:1085)(p:2656)(j:6374)(f:8499),(y:2354)(p:617)(j:461)(f:461),
2,118,8269,(y:248)(p:744)(j:1240)(f:2481),(y:2654)(p:5962)(j:9269)(f:17539),(y:1627)(p:3613)(j:7975)(f:10633),(y:2904)(p:691)(j:474)(f:474),
2,119,8252,(y:248)(p:743)(j:1238)(f:2476),(y:2651)(p:5952)(j:9253)(f:17505),(y:2009)(p:3606)(j:6182)(f:8243),(y:3058)(p:588)(j:314)(f:314),
2,120,7147,(y:214)(p:643)(j:1072)(f:2144),(y:2430)(p:5289)(j:8148)(f:15296),(y:1721)(p:3142)(j:5521)(f:7361),(y:1517)(p:297)(j:162)(f:162),
2,121,8307,(y:249)(p:748)(j:1246)(f:2492),(y:2662)(p:5985)(j:9308)(f:17615),(y:1399)(p:3629)(j:9099)(f:12132),(y:1783)(p:496)(j:387)(f:387),
2,122,8616,(y:259)(p:776)(j:1293)(f:2585),(y:2723)(p:6170)(j:9617)(f:18234),(y:1867)(p:3759)(j:7491)(f:9989),(y:3885)(p:838)(j:519)(f:519),
2,123,6994,(y:210)(p:630)(j:1049)(f:2098),(y:2399)(p:5197)(j:7995)(f:14989),(y:1429)(p:3078)(j:6595)(f:8794),(y:2843)(p:656)(j:437)(f:437),
3,6,3006,(y:90)(p:271)(j:451)(f:902),(y:1601)(p:2804)(j:4007)(f:7013),(y:651)(p:1403)(j:3006)(f:4008),(y:3153)(p:728)(j:485)(f:485),
3,7,3071,(y:92)(p:276)(j:461)(f:921),(y:1614)(p:2843)(j:4071)(f:7143),(y:671)(p:1430)(j:3034)(f:4045),(y:3024)(p:691)(j:456)(f:456),
3,8,6842,(y:205)(p:616)(j:1026)(f:2053),(y:2369)(p:5106)(j:7843)(f:14685),(y:1231)(p:3014)(j:7233)(f:9644),(y:3083)(p:809)(j:604)(f:604),
3,9,9126,(y:274)(p:821)(j:1369)(f:2738),(y:2825)(p:6476)(j:10127)(f:19253),(y:2103)(p:3973)(j:7322)(f:9763),(y:2941)(p:595)(j:341)(f:341),
3,10,9107,(y:273)(p:820)(j:1366)(f:2732),(y:2821)(p:6464)(j:10107)(f:19215),(y:1491)(p:3965)(j:10111)(f:13481),(y:2709)(p:772)(j:612)(f:612),
3,11,6643,(y:199)(p:598)(j:997)(f:1993),(y:2329)(p:4986)(j:7644)(f:14287),(y:1551)(p:2930)(j:5400)(f:7200),(y:3069)(p:621)(j:356)(f:356),
3,12,9010,(y:270)(p:811)(j:1352)(f:2703),(y:2802)(p:6406)(j:10010)(f:19021),(y:1931)(p:3924)(j:7905)(f:10540),(y:1925)(p:419)(j:263)(f:263),
3,13,8198,(y:246)(p:738)(j:1230)(f:2459),(y:2640)(p:5919)(j:9198)(f:17396),(y:1863)(p:3583)(j:6757)(f:9009),(y:3425)(p:706)(j:414)(f:414),
3,14,8422,(y:253)(p:758)(j:1263)(f:2527),(y:2685)(p:6054)(j:9423)(f:17846),(y:1554)(p:3678)(j:8590)(f:11453),(y:2493)(p:632)(j:459)(f:459),
3,15,7598,(y:228)(p:684)(j:1140)(f:2279),(y:2520)(p:5559)(j:8598)(f:16196),(y:1516)(p:3331)(j:7281)(f:9708),(y:1745)(p:411)(j:279)(f:279),
3,16,2884,(y:87)(p:260)(j:433)(f:865),(y:1577)(p:2730)(j:3884)(f:6768),(y:747)(p:1351)(j:2346)(f:3127),(y:4283)(p:831)(j:448)(f:448),
3,17,2532,(y:76)(p:228)(j:380)(f:760),(y:1506)(p:2519)(j:3532)(f:6065),(y:598)(p:1204)(j:2399)(f:3198),(y:5)(p:1)(j:1)(f:1),
3,18,1772,(y:53)(p:160)(j:266)(f:532),(y:1354)(p:2063)(j:2772)(f:4544),(y:382)(p:884)(j:2028)(f:2704),(y:2429)(p:603)(j:430)(f:430),
3,19,2007,(y:60)(p:181)(j:301)(f:602),(y:1402)(p:2205)(j:3008)(f:5015),(y:383)(p:983)(j:2444)(f:3259),(y:2461)(p:676)(j:523)(f:523),
3,20,8935,(y:268)(p:804)(j:1340)(f:2681),(y:2787)(p:6361)(j:9936)(f:18872),(y:1844)(p:3893)(j:8175)(f:10900),(y:3574)(p:809)(j:528)(f:528),
3,21,8782,(y:263)(p:790)(j:1317)(f:2635),(y:2756)(p:6269)(j:9782)(f:18564),(y:2133)(p:3828)(j:6563)(f:8751),(y:2157)(p:415)(j:221)(f:221),
3,22,8812,(y:264)(p:793)(j:1322)(f:2644),(y:2762)(p:6287)(j:9812)(f:18624),(y:1926)(p:3841)(j:7572)(f:10097),(y:2016)(p:431)(j:264)(f:264),
3,23,8891,(y:267)(p:800)(j:1334)(f:2667),(y:2778)(p:6335)(j:9891)(f:18783),(y:1889)(p:3874)(j:7887)(f:10516),(y:1516)(p:333)(j:211)(f:211),
3,24,8955,(y:269)(p:806)(j:1343)(f:2687),(y:2791)(p:6373)(j:9956)(f:18911),(y:1829)(p:3901)(j:8276)(f:11035),(y:2992)(p:684)(j:451)(f:451),
3,25,7208,(y:216)(p:649)(j:1081)(f:2163),(y:2442)(p:5325)(j:8209)(f:15417),(y:1250)(p:3168)(j:7806)(f:10408),(y:2166)(p:588)(j:451)(f:451),
3,26,7435,(y:223)(p:669)(j:1115)(f:2231),(y:2487)(p:5461)(j:8436)(f:15871),(y:1515)(p:3263)(j:6992)(f:9323),(y:3185)(p:735)(j:490)(f:490),
3,27,8837,(y:265)(p:795)(j:1326)(f:2651),(y:2768)(p:6303)(j:9838)(f:18675),(y:1574)(p:3852)(j:9244)(f:12326),(y:2242)(p:588)(j:439)(f:439),
3,28,8862,(y:266)(p:798)(j:1329)(f:2659),(y:2773)(p:6318)(j:9863)(f:18726),(y:2008)(p:3862)(j:7283)(f:9711),(y:3460)(p:713)(j:418)(f:418),
3,29,7797,(y:234)(p:702)(j:1170)(f:2339),(y:2560)(p:5679)(j:8798)(f:16596),(y:1839)(p:3415)(j:6147)(f:8196),(y:1224)(p:243)(j:136)(f:136),
3,30,1378,(y:41)(p:124)(j:207)(f:414),(y:1276)(p:1827)(j:2379)(f:3758),(y:371)(p:719)(j:1372)(f:1829),(y:1556)(p:323)(j:192)(f:192),
3,31,6935,(y:208)(p:624)(j:1040)(f:2081),(y:2387)(p:5161)(j:7935)(f:14871),(y:1361)(p:3053)(j:6803)(f:9071),(y:1605)(p:386)(j:268)(f:268),
3,32,8758,(y:263)(p:788)(j:1314)(f:2627),(y:2752)(p:6255)(j:9758)(f:18516),(y:1684)(p:3818)(j:8591)(f:11455),(y:1437)(p:349)(j:244)(f:244),
3,33,327,(y:10)(p:30)(j:49)(f:98),(y:1066)(p:1197)(j:1328)(f:1656),(y:124)(p:278)(j:619)(f:825),(y:1529)(p:368)(j:255)(f:255),
3,34,8699,(y:261)(p:783)(j:1305)(f:2610),(y:2740)(p:6220)(j:9700)(f:18399),(y:1920)(p:3794)(j:7398)(f:9864),(y:1510)(p:320)(j:194)(f:194),
3,35,8512,(y:255)(p:766)(j:1277)(f:2554),(y:2702)(p:6107)(j:9512)(f:18025),(y:1932)(p:3715)(j:7006)(f:9341),(y:1463)(p:301)(j:177)(f:177),
3,36,3071,(y:92)(p:276)(j:461)(f:922),(y:1614)(p:2843)(j:4072)(f:7144),(y:578)(p:1430)(j:3463)(f:4618),(y:3020)(p:801)(j:604)(f:604),
